Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
8.0,15,26.2326,8.75128,True,1.59424e-14,ok
9.0,1,13.5167,-2.62493,True,5.35479e-15,ok
9.0,2,11.6509,-4.05365,True,1.1402e-14,ok
9.0,3,11.0474,-4.677,True,4.24995e-15,ok
9.0,4,10.9359,-4.71084,True,6.15952e-16,ok
9.0,5,11.1167,-4.23967,True,1.39692e-14,ok
9.0,6,11.5062,-3.32838,True,2.45984e-15,ok
9.0,7,12.0618,-2.06464,True,6.86227e-15,ok
9.0,8,12.7651,-0.57139,True,5.79956e-15,ok
9.0,9,13.6191,1.01207,True,1.08032e-14,ok
9.0,10,14.6427,2.56298,True,8.38681e-15,ok
9.0,11,15.8622,3.99348,True,2.65585e-15,ok
9.0,12,17.3075,5.25041,True,7.65134e-15,ok
9.0,13,19.0101,6.30843,True,9.94112e-15,ok
9.0,14,21.0034,7.1631,True,3.1331e-14,ok
9.0,15,23.322,7.82482,True,1.18959e-14,ok
10.0,1,12.1909,-2.36449,True,6.36222e-14,ok
10.0,2,10.5127,-3.65163,True,1.14732e-14,ok
10.0,3,9.96725,-4.21242,True,3.64457e-14,ok
10.0,4,9.86302,-4.24177,True,5.49336e-15,ok
10.0,5,10.0207,-3.81649,True,4.85132e-15,ok
10.0,6,10.3658,-2.99558,True,4.98128e-16,ok
10.0,7,10.8607,-1.85813,True,1.26495e-14,ok
10.0,8,11.4897,-0.514334,True,5.63899e-15,ok
10.0,9,12.2558,0.911398,True,1.23575e-14,ok
10.0,10,13.176,2.30944,True,1.77641e-14,ok
10.0,11,14.2738,3.60098,True,6.47834e-15,ok
10.0,12,15.5756,4.7379,True,1.18379e-14,ok
10.0,13,17.1092,5.69683,True,1.71147e-14,ok
10.0,14,18.9046,6.47318,True,2.32603e-14,ok
10.0,15,20.9927,7.07577,True,0.0,ok
20.0,1,6.15409,-1.18685,True,2.40837e-14,ok
20.0,2,5.31741,-1.83326,True,4.10441e-15,ok
20.0,3,5.03947,-2.11307,True,6.69222e-15,ok
20.0,4,4.97831,-2.1252,True,2.25644e-15,ok
20.0,5,5.04577,-1.9098,True,3.44195e-15,ok
20.0,6,5.206,-1.49771,True,9.96152e-15,ok
20.0,7,5.4419,-0.928888,True,7.6635e-16,ok
20.0,8,5.74729,-0.25735,True,4.58822e-15,ok
20.0,9,6.12475,0.45692,True,1.11258e-15,ok
20.0,10,6.58263,1.16102,True,7.93173e-15,ok
20.0,11,7.13197,1.81617,True,1.53805e-14,ok
20.0,12,7.785,2.3977,True,2.55305e-15,ok
20.0,13,8.55496,2.8927,True,6.96754e-15,ok
20.0,14,9.45604,3.29751,True,2.35405e-14,ok
20.0,15,10.5033,3.61527,True,2.17663e-15,ok
40.0,1,3.09185,-0.594571,True,1.9624e-14,ok
40.0,2,2.67415,-0.918464,True,4.8701e-15,ok
40.0,3,2.53384,-1.05819,True,9.19967e-15,ok
40.0,4,2.50094,-1.06361,True,4.64704e-15,ok
40.0,5,2.53178,-0.955221,True,6.07812e-16,ok
40.0,6,2.60878,-0.74879,True,3.98392e-15,ok
40.0,7,2.72383,-0.464383,True,2.48999e-15,ok
40.0,8,2.87426,-0.12872,True,3.1198e-15,ok
40.0,9,3.06158,0.22877,True,3.9046e-15,ok
40.0,10,3.28996,0.582117,True,2.33251e-15,ok
40.0,11,3.56473,0.912086,True,6.46518e-15,ok
40.0,12,3.89179,1.20621,True,8.07661e-16,ok
40.0,13,4.27757,1.45774,True,2.59516e-15,ok
40.0,14,4.729,1.66448,True,1.53792e-15,ok
40.0,15,5.2535,1.82768,True,0.0,ok
60.0,1,2.06454,-0.396635,True,9.85079e-15,ok
60.0,2,1.78621,-0.612714,True,5.83518e-16,ok
60.0,3,1.69237,-0.705826,True,1.10621e-15,ok
60.0,4,1.66992,-0.70929,True,4.46836e-15,ok
60.0,5,1.68983,-0.636879,True,2.16155e-15,ok
60.0,6,1.74047,-0.499175,True,1.3832e-15,ok
60.0,7,1.81653,-0.309574,True,1.23423e-15,ok
60.0,8,1.91631,-0.085823,True,1.36073e-15,ok
60.0,9,2.04088,0.152582,True,8.06444e-16,ok
60.0,10,2.193,0.388438,True,1.47413e-15,ok
60.0,11,2.3762,0.608956,True,1.31744e-15,ok
60.0,12,2.59437,0.805798,True,2.73934e-15,ok
60.0,13,2.85174,0.97439,True,2.10817e-16,ok
60.0,14,3.15289,1.11319,True,3.3019e-15,ok
60.0,15,3.50275,1.22298,True,4.98162e-15,ok
80.0,1,1.54965,-0.297571,True,3.22453e-15,ok
80.0,2,1.34095,-0.459687,True,1.17302e-15,ok
80.0,3,1.27046,-0.529505,True,1.12061e-15,ok
80.0,4,1.25343,-0.532048,True,2.19993e-15,ok
80.0,5,1.26812,-0.477683,True,1.01333e-16,ok
80.0,6,1.30584,-0.374373,True,4.35691e-16,ok
80.0,7,1.36264,-0.232174,True,2.05872e-15,ok
80.0,8,1.43728,-0.0643709,True,3.82748e-16,ok
80.0,9,1.53059,0.114463,True,1.55932e-15,ok
80.0,10,1.64464,0.291464,True,2.1881e-15,ok
80.0,11,1.78205,0.457055,True,2.59756e-15,ok
80.0,12,1.94572,0.604972,True,2.68179e-15,ok
80.0,13,2.13881,0.731759,True,1.54568e-15,ok
80.0,14,2.36475,0.836232,True,2.01854e-15,ok
80.0,15,2.62722,0.918943,True,0.0,ok
100.0,1,1.24032,-0.238103,True,4.65769e-15,ok
100.0,2,1.07339,-0.367823,True,1.80247e-16,ok
100.0,3,1.01694,-0.423669,True,1.59424e-16,ok
100.0,4,1.00321,-0.425677,True,4.3051e-15,ok
100.0,5,1.01485,-0.382157,True,7.78279e-16,ok
100.0,6,1.0449,-0.299495,True,7.17004e-16,ok
100.0,7,1.09022,-0.185737,True,3.37045e-16,ok
100.0,8,1.14985,-0.0514985,True,1.4039e-15,ok
100.0,9,1.22444,0.0915828,True,9.98235e-16,ok
100.0,10,1.31565,0.233236,True,1.69106e-15,ok
100.0,11,1.42559,0.365807,True,8.91384e-16,ok
100.0,12,1.55655,0.484277,True,2.39544e-15,ok
100.0,13,1.71105,0.585872,True,1.14324e-15,ok
100.0,14,1.89184,0.669629,True,7.96524e-16,ok
100.0,15,2.10185,0.735977,True,2.52573e-15,ok
