Ek_folder,Ek,Pr_folder,Pr,Ra_folder,Ra,fd,fd_stderr,m_star,drift_path
Ek1.7e-3,0.0017,Pr2,2.0,Ra74_8235,74.8235,0.23965736355918996,0.0009166258343952024,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr2/Ra74_8235/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr2,2.0,Ra89_0538,89.0538,0.48079519157991657,0.0040076398926454,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr2/Ra89_0538/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr3,3.0,Ra30_9228,30.9228,-0.0024382670952348747,4.7459487546849807e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr3/Ra30_9228/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr3,3.0,Ra31_0790,31.079,-0.0006985102651702874,1.7826174170269377e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr3/Ra31_0790/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr3,3.0,Ra31_1235,31.1235,-0.0001794261527424027,8.10212689313287e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr3/Ra31_1235/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr3,3.0,Ra31_1460,31.146,8.708885913225857e-05,2.9769555391028146e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr3/Ra31_1460/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr3,3.0,Ra31_1676,31.1676,0.00034552822329543775,2.0877078371275628e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr3/Ra31_1676/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr3,3.0,Ra40_4139,40.4139,0.14572501812498967,1.347118905049106e-06,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr3/Ra40_4139/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr3,3.0,Ra49_9051,49.9051,0.2690238231927937,0.0003501672727037693,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr3/Ra49_9051/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr3,3.0,Ra59_3962,59.3962,0.32894707682591434,0.0019625422001076525,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr3/Ra59_3962/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr3,3.0,Ra68_8873,68.8873,0.42520661670282117,0.003949020403133378,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr3/Ra68_8873/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr4.0,4.0,Ra23_1975,23.1975,-0.004572025418030919,9.989939340686954e-06,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr4.0/Ra23_1975/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr4.0,4.0,Ra23_3615,23.3615,-4.74307497338914e-05,8.985118221505349e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr4.0/Ra23_3615/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr4.0,4.0,Ra25_2646,25.2646,0.06253805178222473,3.1568256383305686e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr4.0/Ra25_2646/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr5.0,5.0,Ra18_5606,18.5606,-0.0034468034659538146,8.825482155789897e-06,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr5.0/Ra18_5606/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr5.0,5.0,Ra18_6913,18.6913,-3.99278231341838e-05,9.330546166463245e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr5.0/Ra18_6913/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr5.0,5.0,Ra20_2145,20.2145,0.05015362946954555,2.638114472899933e-06,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr5.0/Ra20_2145/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr6.0,6.0,Ra15_4688,15.4688,-0.002686291249828307,7.75554627839626e-06,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr6.0/Ra15_4688/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr6.0,6.0,Ra15_5771,15.5771,-3.528312534895768e-05,8.787943785064697e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr6.0/Ra15_5771/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr6.0,6.0,Ra16_8472,16.8472,0.04199101443385978,1.0673125980950768e-05,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr6.0/Ra16_8472/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr8.0,8.0,Ra11_4879,11.4879,0.001978558942886047,5.297954002929553e-06,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr8.0/Ra11_4879/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr8.0,8.0,Ra11_6883,11.6883,-4.39290459151473e-05,1.1638134581931793e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr8.0/Ra11_6883/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr8.0,8.0,Ra12_6367,12.6367,-0.015913591828174145,3.934217183845291e-06,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr8.0/Ra12_6367/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr10,10.0,Ra9_2829,9.2829,-0.00047736030917172145,1.2056088976392706e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr10/Ra9_2829/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr10,10.0,Ra9_3086,9.3086,-0.00030815879695641785,2.6046713172037e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr10/Ra9_3086/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr10,10.0,Ra9_3414,9.3414,-8.784791077940575e-05,7.844269683723649e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr10/Ra9_3414/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr10,10.0,Ra9_3505,9.3505,2.523134701414679e-05,3.9866513876946785e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr10/Ra9_3505/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr10,10.0,Ra12_1321,12.1321,0.052367366257696835,1.8084667730595305e-05,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr10/Ra12_1321/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr10,10.0,Ra14_9813,14.9813,0.09362997615299688,3.5172584242544326e-05,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr10/Ra14_9813/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr10,10.0,Ra17_8306,17.8306,0.13086390096958447,7.087196894196146e-05,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr10/Ra17_8306/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr10,10.0,Ra20_6798,20.6798,0.17449557647733513,0.00012992407508198797,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr10/Ra20_6798/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr20.0,20.0,Ra4_5962,4.5962,0.000557576132578232,1.3347587897044701e-06,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr20.0/Ra4_5962/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr20.0,20.0,Ra4_6784,4.6784,-3.843775727738709e-05,6.778882676020019e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr20.0/Ra4_6784/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr20.0,20.0,Ra5_0558,5.0558,-0.00473542443232878,3.210915410971475e-05,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr20.0/Ra5_0558/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr40.0,40.0,Ra2_2982,2.2982,0.0002274470136279299,7.341189990484002e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr40.0/Ra2_2982/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr40.0,40.0,Ra2_3388,2.3388,9.01432570051545e-06,1.3007022975051525e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr40.0/Ra2_3388/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr40.0,40.0,Ra2_3748,2.3748,-0.0002019348614022553,6.780368811032364e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr40.0/Ra2_3748/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr40.0,40.0,Ra2_4515,2.4515,-0.0007179707334972119,3.173819653638462e-06,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr40.0/Ra2_4515/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr40.0,40.0,Ra2_5281,2.5281,-0.0013238606638651892,7.258104713978113e-06,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr40.0/Ra2_5281/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr80.0,80.0,Ra1_1492,1.1492,4.127714982225132e-05,1.7045699935207246e-06,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr80.0/Ra1_1492/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr100,100.0,Ra1_6088,1.6088,0.0034955242058775935,1.1015374424224139e-06,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr100/Ra1_6088/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr100,100.0,Ra2_0685,2.0685,0.008009670038061602,3.5276096817515585e-06,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr100/Ra2_0685/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr100,100.0,Ra2_5282,2.5282,0.006784925893238466,4.442717772757423e-06,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr100/Ra2_5282/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr100.0,100.0,Ra3_6774,3.6774,0.04012887536020064,2.0291810856555277e-05,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr100.0/Ra3_6774/movie/movie_test/drift.json
