Ek_folder,Ek,Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
Ek5.2e-4,0.00052,0.7,12,248.64,52.2738,True,1.13765e-13,ok
Ek5.2e-4,0.00052,0.7,13,278.693,53.9563,True,2.52513e-13,ok
Ek5.2e-4,0.00052,0.7,14,314.595,54.4247,True,1.2332e-13,ok
Ek5.2e-4,0.00052,0.7,15,356.883,54.0881,True,8.11997e-14,ok
Ek5.2e-4,0.00052,0.8,1,115.196,-20.2003,True,1.04763e-13,ok
Ek5.2e-4,0.00052,0.8,2,96.5012,-30.5759,True,3.50302e-13,ok
Ek5.2e-4,0.00052,0.8,3,95.2524,-33.6803,True,1.84974e-13,ok
Ek5.2e-4,0.00052,0.8,4,101.093,-31.1665,True,1.34802e-13,ok
Ek5.2e-4,0.00052,0.8,5,111.351,-23.461,True,5.72892e-14,ok
Ek5.2e-4,0.00052,0.8,6,124.078,-11.216,True,8.37993e-14,ok
Ek5.2e-4,0.00052,0.8,7,137.286,3.6751,True,4.49852e-15,ok
Ek5.2e-4,0.00052,0.8,8,150.018,18.1695,True,5.49781e-14,ok
Ek5.2e-4,0.00052,0.8,9,163.085,29.9967,True,1.74822e-13,ok
Ek5.2e-4,0.00052,0.8,10,177.966,38.5861,True,1.08478e-13,ok
Ek5.2e-4,0.00052,0.8,11,195.875,44.3068,True,4.08651e-14,ok
Ek5.2e-4,0.00052,0.8,12,217.685,47.7789,True,1.58403e-13,ok
Ek5.2e-4,0.00052,0.8,13,244.046,49.6,True,1.96314e-13,ok
Ek5.2e-4,0.00052,0.8,14,275.495,50.2606,True,1.40228e-13,ok
Ek5.2e-4,0.00052,0.8,15,312.511,50.1325,True,4.35982e-14,ok
Ek5.2e-4,0.00052,1.0,1,95.7045,-16.5329,True,1.32766e-14,ok
Ek5.2e-4,0.00052,1.0,2,80.6205,-25.0996,True,3.93429e-14,ok
Ek5.2e-4,0.00052,1.0,3,79.1901,-27.6238,True,1.48257e-13,ok
Ek5.2e-4,0.00052,1.0,4,83.232,-25.4686,True,5.40109e-14,ok
Ek5.2e-4,0.00052,1.0,5,90.6072,-19.0599,True,1.0083e-14,ok
Ek5.2e-4,0.00052,1.0,6,99.8585,-9.05838,True,1.02486e-14,ok
Ek5.2e-4,0.00052,1.0,7,109.688,2.96508,True,4.44114e-14,ok
Ek5.2e-4,0.00052,1.0,8,119.583,14.7643,True,9.68043e-14,ok
Ek5.2e-4,0.00052,1.0,9,130.102,24.6803,True,2.95862e-14,ok
Ek5.2e-4,0.00052,1.0,10,142.2,32.1806,True,1.00602e-13,ok
Ek5.2e-4,0.00052,1.0,11,156.719,37.4159,True,6.79986e-14,ok
Ek5.2e-4,0.00052,1.0,12,174.31,40.7825,True,1.09638e-13,ok
Ek5.2e-4,0.00052,1.0,13,195.492,42.7143,True,7.59605e-14,ok
Ek5.2e-4,0.00052,1.0,14,220.703,43.5967,True,4.616e-14,ok
Ek5.2e-4,0.00052,1.0,15,250.339,43.7396,True,1.85852e-13,ok
Ek5.2e-4,0.00052,1.2,1,81.8611,-13.9843,True,2.61895e-13,ok
Ek5.2e-4,0.00052,1.2,2,69.2394,-21.2658,True,8.47262e-14,ok
Ek5.2e-4,0.00052,1.2,3,67.7846,-23.3809,True,7.96582e-14,ok
Ek5.2e-4,0.00052,1.2,4,70.7571,-21.497,True,8.33722e-14,ok
Ek5.2e-4,0.00052,1.2,5,76.392,-16.0256,True,6.23714e-14,ok
Ek5.2e-4,0.00052,1.2,6,83.5537,-7.59123,True,7.51748e-14,ok
Ek5.2e-4,0.00052,1.2,7,91.3269,2.48551,True,6.13855e-14,ok
Ek5.2e-4,0.00052,1.2,8,99.4055,12.443,True,8.16503e-14,ok
Ek5.2e-4,0.00052,1.2,9,108.201,20.9806,True,6.41425e-14,ok
Ek5.2e-4,0.00052,1.2,10,118.394,27.6159,True,4.76266e-14,ok
Ek5.2e-4,0.00052,1.2,11,130.611,32.3942,True,2.91262e-14,ok
Ek5.2e-4,0.00052,1.2,12,145.364,35.5842,True,5.71107e-14,ok
Ek5.2e-4,0.00052,1.2,13,163.081,37.5149,True,1.31835e-13,ok
Ek5.2e-4,0.00052,1.2,14,184.129,38.4981,True,9.76997e-14,ok
Ek5.2e-4,0.00052,1.2,15,208.845,38.7961,True,8.8774e-14,ok
Ek5.2e-4,0.00052,1.4,1,71.5164,-12.1126,True,9.56959e-14,ok
Ek5.2e-4,0.00052,1.4,2,60.6745,-18.438,True,6.13326e-14,ok
Ek5.2e-4,0.00052,1.4,3,59.2552,-20.2525,True,2.84608e-15,ok
Ek5.2e-4,0.00052,1.4,4,61.5401,-18.5808,True,4.07258e-14,ok
Ek5.2e-4,0.00052,1.4,5,66.0361,-13.8141,True,5.29656e-14,ok
Ek5.2e-4,0.00052,1.4,6,71.8272,-6.5306,True,4.49821e-14,ok
Ek5.2e-4,0.00052,1.4,7,78.231,2.13971,True,3.04979e-15,ok
Ek5.2e-4,0.00052,1.4,8,85.0497,10.7566,True,5.13831e-14,ok
Ek5.2e-4,0.00052,1.4,9,92.6036,18.253,True,0.0,ok
Ek5.2e-4,0.00052,1.4,10,101.41,24.1936,True,8.93542e-14,ok
Ek5.2e-4,0.00052,1.4,11,111.96,28.5684,True,4.53058e-14,ok
Ek5.2e-4,0.00052,1.4,12,124.671,31.5671,True,4.49442e-14,ok
Ek5.2e-4,0.00052,1.4,13,139.903,33.4482,True,1.43618e-13,ok
Ek5.2e-4,0.00052,1.4,14,157.974,34.4702,True,4.94686e-14,ok
Ek5.2e-4,0.00052,1.4,15,179.175,34.8586,True,4.21581e-14,ok
Ek5.2e-4,0.00052,1.6,1,63.4918,-10.6809,True,1.29821e-13,ok
Ek5.2e-4,0.00052,1.6,2,53.9938,-16.2688,True,5.69328e-14,ok
Ek5.2e-4,0.00052,1.6,3,52.6328,-17.8546,True,9.29046e-14,ok
Ek5.2e-4,0.00052,1.6,4,54.449,-16.3531,True,0.0,ok
Ek5.2e-4,0.00052,1.6,5,58.1538,-12.1336,True,1.83884e-14,ok
Ek5.2e-4,0.00052,1.6,6,62.9876,-5.7288,True,2.91493e-14,ok
Ek5.2e-4,0.00052,1.6,7,68.4195,1.87848,True,9.20646e-14,ok
Ek5.2e-4,0.00052,1.6,8,74.3149,9.47476,True,2.61623e-14,ok
Ek5.2e-4,0.00052,1.6,9,80.9331,16.157,True,8.33238e-14,ok
Ek5.2e-4,0.00052,1.6,10,88.6852,21.5306,True,2.25166e-14,ok
Ek5.2e-4,0.00052,1.6,11,97.9702,25.5551,True,2.26577e-14,ok
Ek5.2e-4,0.00052,1.6,12,109.14,28.3685,True,5.58422e-14,ok
Ek5.2e-4,0.00052,1.6,13,122.503,30.1796,True,5.68799e-14,ok
Ek5.2e-4,0.00052,1.6,14,138.337,31.2072,True,6.08194e-14,ok
Ek5.2e-4,0.00052,1.6,15,156.901,31.648,True,1.0425e-13,ok
Ek5.2e-4,0.00052,1.8,1,57.0853,-9.55071,True,1.13929e-13,ok
Ek5.2e-4,0.00052,1.8,2,48.6368,-14.5534,True,1.24921e-13,ok
Ek5.2e-4,0.00052,1.8,3,47.3412,-15.96,True,6.36291e-14,ok
Ek5.2e-4,0.00052,1.8,4,48.8234,-14.5978,True,1.77437e-14,ok
Ek5.2e-4,0.00052,1.8,5,51.9528,-10.8148,True,1.29852e-14,ok
Ek5.2e-4,0.00052,1.8,6,56.0856,-5.1017,True,2.81738e-14,ok
Ek5.2e-4,0.00052,1.8,7,60.7947,1.67416,True,9.95761e-15,ok
Ek5.2e-4,0.00052,1.8,8,65.985,8.467,True,6.86481e-14,ok
Ek5.2e-4,0.00052,1.8,9,71.8731,14.4949,True,1.07884e-13,ok
Ek5.2e-4,0.00052,1.8,10,78.7963,19.3984,True,5.7444e-14,ok
Ek5.2e-4,0.00052,1.8,11,87.0888,23.1194,True,8.90132e-14,ok
Ek5.2e-4,0.00052,1.8,12,97.0521,25.7605,True,6.44657e-14,ok
Ek5.2e-4,0.00052,1.8,13,108.957,27.4945,True,7.34363e-14,ok
Ek5.2e-4,0.00052,1.8,14,123.05,28.5097,True,4.51196e-14,ok
Ek5.2e-4,0.00052,1.8,15,139.562,28.9798,True,2.33099e-14,ok
Ek5.2e-4,0.00052,2.0,1,51.8524,-8.63621,True,1.01436e-13,ok
Ek5.2e-4,0.00052,2.0,2,44.2456,-13.1635,True,6.25223e-14,ok
Ek5.2e-4,0.00052,2.0,3,43.0157,-14.4263,True,5.48759e-14,ok
Ek5.2e-4,0.00052,2.0,4,44.2511,-13.1801,True,1.20539e-14,ok
Ek5.2e-4,0.00052,2.0,5,46.9468,-9.7529,True,6.3362e-14,ok
Ek5.2e-4,0.00052,2.0,6,50.5469,-4.59797,True,2.87528e-14,ok
Ek5.2e-4,0.00052,2.0,7,54.6989,1.50996,True,5.16383e-14,ok
Ek5.2e-4,0.00052,2.0,8,59.3336,7.65365,True,4.55246e-14,ok
Ek5.2e-4,0.00052,2.0,9,64.6361,13.1443,True,2.63746e-14,ok
Ek5.2e-4,0.00052,2.0,10,70.8907,17.6521,True,4.9729e-14,ok
Ek5.2e-4,0.00052,2.0,11,78.3832,21.1092,True,1.54597e-14,ok
Ek5.2e-4,0.00052,2.0,12,87.3768,23.5931,True,3.08995e-14,ok
Ek5.2e-4,0.00052,2.0,13,98.1117,25.2493,True,4.42373e-15,ok
Ek5.2e-4,0.00052,2.0,14,110.81,26.2422,True,8.60128e-14,ok
Ek5.2e-4,0.00052,2.0,15,125.679,26.727,True,8.92203e-14,ok
Ek5.2e-4,0.00052,2.2,1,47.4977,-7.88114,True,1.06886e-13,ok
Ek5.2e-4,0.00052,2.2,2,40.5808,-12.0149,True,4.20705e-14,ok
Ek5.2e-4,0.00052,2.2,3,39.4139,-13.1599,True,2.4034e-15,ok
Ek5.2e-4,0.00052,2.2,4,40.4616,-12.0118,True,0.0,ok
Ek5.2e-4,0.00052,2.2,5,42.8207,-8.87987,True,1.64144e-14,ok
Ek5.2e-4,0.00052,2.2,6,46.0038,-4.18456,True,3.5479e-14,ok
Ek5.2e-4,0.00052,2.2,7,49.714,1.37511,True,5.03848e-14,ok
Ek5.2e-4,0.00052,2.2,8,53.9,6.98327,True,3.92524e-14,ok
Ek5.2e-4,0.00052,2.2,9,58.7225,12.0247,True,5.21725e-14,ok
Ek5.2e-4,0.00052,2.2,10,64.4263,16.1952,True,3.63995e-14,ok
Ek5.2e-4,0.00052,2.2,11,71.2601,19.4216,True,2.09387e-14,ok
Ek5.2e-4,0.00052,2.2,12,79.4568,21.763,True,6.57292e-15,ok
Ek5.2e-4,0.00052,2.2,13,89.2323,23.3438,True,0.0,ok
Ek5.2e-4,0.00052,2.2,14,100.787,24.3094,True,2.87035e-14,ok
Ek5.2e-4,0.00052,2.2,15,114.312,24.7996,True,2.56054e-14,ok
Ek5.2e-4,0.00052,2.4,1,43.8174,-7.24724,True,2.03362e-13,ok
Ek5.2e-4,0.00052,2.4,2,37.476,-11.0499,True,1.69449e-15,ok
Ek5.2e-4,0.00052,2.4,3,36.3681,-12.0969,True,3.65544e-14,ok
Ek5.2e-4,0.00052,2.4,4,37.2696,-11.0327,True,4.02031e-13,ok
Ek5.2e-4,0.00052,2.4,5,39.3612,-8.14965,True,8.29547e-15,ok
Ek5.2e-4,0.00052,2.4,6,42.2101,-3.8392,True,8.50934e-14,ok
Ek5.2e-4,0.00052,2.4,7,45.5618,1.26239,True,1.50389e-14,ok
Ek5.2e-4,0.00052,2.4,8,49.3777,6.42113,True,2.51765e-14,ok
Ek5.2e-4,0.00052,2.4,9,53.7999,11.0814,True,1.70416e-14,ok
Ek5.2e-4,0.00052,2.4,10,59.042,14.9612,True,2.79575e-14,ok
Ek5.2e-4,0.00052,2.4,11,65.3239,17.9846,True,6.73305e-15,ok
Ek5.2e-4,0.00052,2.4,12,72.8541,20.197,True,5.09492e-14,ok
Ek5.2e-4,0.00052,2.4,13,81.8281,21.7062,True,1.9616e-14,ok
Ek5.2e-4,0.00052,2.4,14,92.4297,22.6421,True,6.75892e-14,ok
Ek5.2e-4,0.00052,2.4,15,104.834,23.1318,True,4.45544e-14,ok
Ek5.2e-4,0.00052,2.6,1,40.6661,-6.70755,True,5.1199e-14,ok
Ek5.2e-4,0.00052,2.6,2,34.812,-10.228,True,5.08123e-14,ok
Ek5.2e-4,0.00052,2.6,3,33.7589,-11.1921,True,4.51975e-14,ok
Ek5.2e-4,0.00052,2.6,4,34.5443,-10.2005,True,1.29958e-14,ok
Ek5.2e-4,0.00052,2.6,5,36.4188,-7.52998,True,1.73113e-14,ok
Ek5.2e-4,0.00052,2.6,6,38.9944,-3.54641,True,4.6079e-14,ok
Ek5.2e-4,0.00052,2.6,7,42.0497,1.16676,True,8.13118e-14,ok
Ek5.2e-4,0.00052,2.6,8,45.5554,5.94291,True,1.17633e-14,ok
Ek5.2e-4,0.00052,2.6,9,49.6384,10.2757,True,3.6634e-14,ok
Ek5.2e-4,0.00052,2.6,10,54.4881,13.9024,True,8.31504e-14,ok
Ek5.2e-4,0.00052,2.6,11,60.3007,16.746,True,1.36211e-14,ok
Ek5.2e-4,0.00052,2.6,12,67.265,18.8417,True,1.47802e-14,ok
Ek5.2e-4,0.00052,2.6,13,75.5596,20.2837,True,1.42743e-14,ok
Ek5.2e-4,0.00052,2.6,14,85.3535,21.1891,True,3.7385e-14,ok
Ek5.2e-4,0.00052,2.6,15,96.8082,21.6744,True,1.95584e-14,ok
Ek5.2e-4,0.00052,2.8,1,37.9374,-6.24255,True,3.13669e-14,ok
Ek5.2e-4,0.00052,2.8,2,32.5012,-9.51955,True,2.01221e-14,ok
Ek5.2e-4,0.00052,2.8,3,31.4987,-10.4127,True,4.21314e-14,ok
Ek5.2e-4,0.00052,2.8,4,32.1902,-9.48452,True,7.49035e-15,ok
Ek5.2e-4,0.00052,2.8,5,33.8857,-6.99759,True,3.94135e-14,ok
Ek5.2e-4,0.00052,2.8,6,36.234,-3.29506,True,4.46003e-14,ok
Ek5.2e-4,0.00052,2.8,7,39.0403,1.0846,True,1.01869e-14,ok
Ek5.2e-4,0.00052,2.8,8,42.2822,5.53111,True,2.97196e-14,ok
Ek5.2e-4,0.00052,2.8,9,46.0743,9.5795,True,4.83937e-14,ok
Ek5.2e-4,0.00052,2.8,10,50.5862,12.9839,True,2.80747e-14,ok
Ek5.2e-4,0.00052,2.8,11,55.995,15.6675,True,1.36263e-14,ok
Ek5.2e-4,0.00052,2.8,12,62.4728,17.6571,True,2.81239e-14,ok
Ek5.2e-4,0.00052,2.8,13,70.1838,19.0364,True,4.02328e-14,ok
Ek5.2e-4,0.00052,2.8,14,79.2847,19.9116,True,0.0,ok
Ek5.2e-4,0.00052,2.8,15,89.9256,20.3898,True,6.63507e-14,ok
Ek5.2e-4,0.00052,3.0,1,35.5517,-5.83776,True,1.04048e-14,ok
Ek5.2e-4,0.00052,3.0,2,30.4779,-8.90266,True,1.3199e-14,ok
Ek5.2e-4,0.00052,3.0,3,29.522,-9.73449,True,4.20821e-14,ok
Ek5.2e-4,0.00052,3.0,4,30.1363,-8.86214,True,9.80935e-15,ok
Ek5.2e-4,0.00052,3.0,5,31.6819,-6.53531,True,5.80869e-14,ok
Ek5.2e-4,0.00052,3.0,6,33.8385,-3.07692,True,1.6292e-14,ok
Ek5.2e-4,0.00052,3.0,7,36.4329,1.01325,True,2.00613e-14,ok
Ek5.2e-4,0.00052,3.0,8,39.4477,5.17276,True,2.07947e-14,ok
Ek5.2e-4,0.00052,3.0,9,42.9876,8.97181,True,1.89902e-14,ok
Ek5.2e-4,0.00052,3.0,10,47.2056,12.1795,True,2.67624e-14,ok
Ek5.2e-4,0.00052,3.0,11,52.2632,14.7197,True,4.81102e-14,ok
Ek5.2e-4,0.00052,3.0,12,58.3182,16.613,True,4.59617e-14,ok
Ek5.2e-4,0.00052,3.0,13,65.5228,17.9338,True,1.56219e-14,ok
Ek5.2e-4,0.00052,3.0,14,74.0225,18.7795,True,2.44713e-14,ok
Ek5.2e-4,0.00052,3.0,15,83.9576,19.2492,True,4.37082e-14,ok
Ek5.2e-4,0.00052,3.2,1,33.4482,-5.48221,True,1.76013e-13,ok
Ek5.2e-4,0.00052,3.2,2,28.6915,-8.3607,True,3.68629e-14,ok
Ek5.2e-4,0.00052,3.2,3,27.7785,-9.13898,True,3.47726e-15,ok
Ek5.2e-4,0.00052,3.2,4,28.3287,-8.31618,True,6.81437e-14,ok
Ek5.2e-4,0.00052,3.2,5,29.7473,-6.13017,True,2.50327e-14,ok
Ek5.2e-4,0.00052,3.2,6,31.7402,-2.88585,True,3.37481e-14,ok
Ek5.2e-4,0.00052,3.2,7,34.1519,0.950719,True,6.62305e-15,ok
Ek5.2e-4,0.00052,3.2,8,36.9694,4.85808,True,1.57214e-14,ok
Ek5.2e-4,0.00052,3.2,9,40.2883,8.43676,True,3.65488e-14,ok
Ek5.2e-4,0.00052,3.2,10,44.2486,11.4692,True,2.37316e-14,ok
Ek5.2e-4,0.00052,3.2,11,48.9978,13.8802,True,2.40633e-14,ok
Ek5.2e-4,0.00052,3.2,12,54.682,15.6856,True,4.43878e-14,ok
Ek5.2e-4,0.00052,3.2,13,61.4426,16.9521,True,1.19644e-14,ok
Ek5.2e-4,0.00052,3.2,14,69.4158,17.7693,True,5.69645e-14,ok
Ek5.2e-4,0.00052,3.2,15,78.7331,18.2294,True,6.68705e-14,ok
Ek5.2e-4,0.00052,3.4,1,31.5795,-5.16744,True,3.92805e-14,ok
Ek5.2e-4,0.00052,3.4,2,27.1027,-7.88082,True,4.22337e-14,ok
Ek5.2e-4,0.00052,3.4,3,26.2294,-8.61195,True,5.04335e-14,ok
Ek5.2e-4,0.00052,3.4,4,26.7256,-7.8334,True,2.55471e-14,ok
Ek5.2e-4,0.00052,3.4,5,28.0353,-5.77223,True,4.9938e-14,ok
Ek5.2e-4,0.00052,3.4,6,29.8869,-2.71709,True,1.14748e-14,ok
Ek5.2e-4,0.00052,3.4,7,32.1397,0.895456,True,7.12178e-16,ok
Ek5.2e-4,0.00052,3.4,8,34.7839,4.57953,True,5.23883e-15,ok
Ek5.2e-4,0.00052,3.4,9,37.908,7.96204,True,3.4311e-14,ok
Ek5.2e-4,0.00052,3.4,10,41.6401,10.8372,True,4.23769e-14,ok
Ek5.2e-4,0.00052,3.4,11,46.1165,13.1315,True,1.43581e-14,ok
Ek5.2e-4,0.00052,3.4,12,51.4728,14.8564,True,9.18896e-15,ok
Ek5.2e-4,0.00052,3.4,13,57.8411,16.0724,True,1.79248e-15,ok
Ek5.2e-4,0.00052,3.4,14,65.3494,16.8623,True,6.11629e-14,ok
Ek5.2e-4,0.00052,3.4,15,74.1213,17.3124,True,8.31886e-14,ok
Ek5.2e-4,0.00052,3.6,1,29.9086,-4.88682,True,3.31416e-14,ok
Ek5.2e-4,0.00052,3.6,2,25.6806,-7.45295,True,2.54384e-14,ok
Ek5.2e-4,0.00052,3.6,3,24.8438,-8.14226,True,0.0,ok
Ek5.2e-4,0.00052,3.6,4,25.2942,-7.40347,True,2.43411e-14,ok
Ek5.2e-4,0.00052,3.6,5,26.5096,-5.4537,True,1.32085e-14,ok
Ek5.2e-4,0.00052,3.6,6,28.2381,-2.56696,True,3.987e-14,ok
Ek5.2e-4,0.00052,3.6,7,30.3515,0.846266,True,4.5639e-14,ok
Ek5.2e-4,0.00052,3.6,8,32.8425,4.33123,True,8.85159e-15,ok
Ek5.2e-4,0.00052,3.6,9,35.7932,7.53796,True,1.5771e-14,ok
Ek5.2e-4,0.00052,3.6,10,39.322,10.2714,True,0.0,ok
Ek5.2e-4,0.00052,3.6,11,43.5553,12.4595,True,2.3698e-14,ok
Ek5.2e-4,0.00052,3.6,12,48.6195,14.1105,True,1.10527e-14,ok
Ek5.2e-4,0.00052,3.6,13,54.6387,15.2796,True,8.10001e-15,ok
Ek5.2e-4,0.00052,3.6,14,61.7334,16.0435,True,3.92929e-14,ok
Ek5.2e-4,0.00052,3.6,15,70.0204,16.4832,True,7.35257e-14,ok
Ek5.2e-4,0.00052,3.8,1,28.4055,-4.63508,True,3.22002e-14,ok
Ek5.2e-4,0.00052,3.8,2,24.4001,-7.06907,True,1.80309e-14,ok
Ek5.2e-4,0.00052,3.8,3,23.5971,-7.72105,True,5.29484e-14,ok
Ek5.2e-4,0.00052,3.8,4,24.0082,-7.01817,True,4.23799e-14,ok
Ek5.2e-4,0.00052,3.8,5,25.1414,-5.16843,True,2.9657e-14,ok
Ek5.2e-4,0.00052,3.8,6,26.7617,-2.43255,True,6.5695e-15,ok
Ek5.2e-4,0.00052,3.8,7,28.7517,0.802201,True,6.28723e-15,ok
Ek5.2e-4,0.00052,3.8,8,31.1062,4.10849,True,8.4331e-15,ok
Ek5.2e-4,0.00052,3.8,9,33.9018,7.15683,True,1.27948e-14,ok
Ek5.2e-4,0.00052,3.8,10,37.2483,9.76177,True,5.28977e-15,ok
Ek5.2e-4,0.00052,3.8,11,41.2636,11.853,True,3.50953e-14,ok
Ek5.2e-4,0.00052,3.8,12,46.066,13.4361,True,2.50533e-15,ok
Ek5.2e-4,0.00052,3.8,13,51.7725,14.5614,True,3.53109e-14,ok
Ek5.2e-4,0.00052,3.8,14,58.4968,15.3006,True,1.46201e-14,ok
Ek5.2e-4,0.00052,3.8,15,66.3497,15.7299,True,5.15067e-15,ok
Ek5.2e-4,0.00052,4.0,1,27.0463,-4.40799,True,7.44237e-14,ok
Ek5.2e-4,0.00052,4.0,2,23.2412,-6.72275,True,3.70055e-14,ok
Ek5.2e-4,0.00052,4.0,3,22.4696,-7.34119,True,2.39333e-14,ok
Ek5.2e-4,0.00052,4.0,4,22.8466,-6.67092,True,2.47031e-14,ok
Ek5.2e-4,0.00052,4.0,5,23.9075,-4.91147,True,2.47728e-14,ok
Ek5.2e-4,0.00052,4.0,6,25.432,-2.31149,True,4.74554e-15,ok
Ek5.2e-4,0.00052,4.0,7,27.3121,0.762498,True,2.10429e-14,ok
Ek5.2e-4,0.00052,4.0,8,29.5443,3.90756,True,1.77996e-14,ok
Ek5.2e-4,0.00052,4.0,9,32.2002,6.81244,True,1.28812e-14,ok
Ek5.2e-4,0.00052,4.0,10,35.3824,9.3004,True,4.80157e-14,ok
Ek5.2e-4,0.00052,4.0,11,39.201,11.3029,True,1.77296e-14,ok
Ek5.2e-4,0.00052,4.0,12,43.7675,12.8232,True,2.7384e-14,ok
Ek5.2e-4,0.00052,4.0,13,49.1921,13.9078,True,8.05296e-15,ok
Ek5.2e-4,0.00052,4.0,14,55.5829,14.6235,True,2.96773e-14,ok
Ek5.2e-4,0.00052,4.0,15,63.045,15.0425,True,2.19814e-14,ok
Ek5.2e-4,0.00052,5.0,1,21.8241,-3.54051,True,3.16609e-14,ok
Ek5.2e-4,0.00052,5.0,2,18.7805,-5.39962,True,8.09238e-15,ok
Ek5.2e-4,0.00052,5.0,3,18.1359,-5.89132,True,2.31199e-14,ok
Ek5.2e-4,0.00052,5.0,4,18.3961,-5.34733,True,3.9682e-15,ok
Ek5.2e-4,0.00052,5.0,5,19.1965,-3.9333,True,6.87043e-15,ok
Ek5.2e-4,0.00052,5.0,6,20.3712,-1.85088,True,1.63543e-14,ok
Ek5.2e-4,0.00052,5.0,7,21.8437,0.611247,True,2.09061e-14,ok
Ek5.2e-4,0.00052,5.0,8,23.6153,3.13993,True,2.18917e-14,ok
Ek5.2e-4,0.00052,5.0,9,25.7403,5.49152,True,2.84587e-14,ok
Ek5.2e-4,0.00052,5.0,10,28.2951,7.52313,True,3.14179e-15,ok
Ek5.2e-4,0.00052,5.0,11,31.3628,9.1745,True,0.0,ok
Ek5.2e-4,0.00052,5.0,12,35.0289,10.4423,True,2.8752e-14,ok
Ek5.2e-4,0.00052,5.0,13,39.3798,11.3588,True,1.79053e-15,ok
Ek5.2e-4,0.00052,5.0,14,44.5011,11.9744,True,3.38278e-14,ok
Ek5.2e-4,0.00052,5.0,15,50.4768,12.3452,True,8.46007e-15,ok
Ek5.2e-4,0.00052,6.0,1,18.292,-2.95822,True,1.06872e-14,ok
Ek5.2e-4,0.00052,6.0,2,15.756,-4.51138,True,3.38938e-15,ok
Ek5.2e-4,0.00052,6.0,3,15.2032,-4.91928,True,2.35083e-14,ok
Ek5.2e-4,0.00052,6.0,4,15.3965,-4.46161,True,1.54701e-14,ok
Ek5.2e-4,0.00052,6.0,5,16.0364,-3.2798,True,2.5677e-14,ok
Ek5.2e-4,0.00052,6.0,6,16.9902,-1.54328,True,1.29567e-14,ok
Ek5.2e-4,0.00052,6.0,7,18.1997,0.510073,True,2.88852e-15,ok
Ek5.2e-4,0.00052,6.0,8,19.6681,2.62448,True,5.35295e-15,ok
Ek5.2e-4,0.00052,6.0,9,21.439,4.5999,True,2.05549e-14,ok
Ek5.2e-4,0.00052,6.0,10,23.5731,6.31648,True,8.85912e-15,ok
Ek5.2e-4,0.00052,6.0,11,26.1368,7.72105,True,1.8201e-14,ok
Ek5.2e-4,0.00052,6.0,12,29.1995,8.80745,True,1.83008e-14,ok
Ek5.2e-4,0.00052,6.0,13,32.8319,9.59971,True,1.2789e-14,ok
Ek5.2e-4,0.00052,6.0,14,37.1048,10.1381,True,5.70547e-15,ok
Ek5.2e-4,0.00052,6.0,15,42.0882,10.4683,True,4.86657e-14,ok
Ek5.2e-4,0.00052,7.0,1,15.7438,-2.54036,True,9.67244e-15,ok
Ek5.2e-4,0.00052,7.0,2,13.5702,-3.87398,True,1.2913e-14,ok
Ek5.2e-4,0.00052,7.0,3,13.0868,-4.2224,True,4.94845e-15,ok
Ek5.2e-4,0.00052,7.0,4,13.2378,-3.82745,True,0.0,ok
Ek5.2e-4,0.00052,7.0,5,13.7696,-2.81242,True,1.09769e-14,ok
Ek5.2e-4,0.00052,7.0,6,14.5718,-1.32333,True,7.58247e-15,ok
Ek5.2e-4,0.00052,7.0,7,15.5977,0.437638,True,3.26611e-14,ok
Ek5.2e-4,0.00052,7.0,8,16.8514,2.25444,True,3.94988e-15,ok
Ek5.2e-4,0.00052,7.0,9,18.3694,3.95747,True,1.82572e-14,ok
Ek5.2e-4,0.00052,7.0,10,20.2017,5.44355,True,1.64492e-15,ok
Ek5.2e-4,0.00052,7.0,11,22.4037,6.66531,True,2.21954e-14,ok
Ek5.2e-4,0.00052,7.0,12,25.0336,7.61537,True,2.09255e-14,ok
Ek5.2e-4,0.00052,7.0,13,28.1514,8.31258,True,1.82199e-14,ok
Ek5.2e-4,0.00052,7.0,14,31.8172,8.79022,True,3.21693e-15,ok
Ek5.2e-4,0.00052,7.0,15,36.0911,9.08691,True,2.86479e-14,ok
Ek5.2e-4,0.00052,8.0,1,13.8186,-2.22593,True,2.75044e-14,ok
Ek5.2e-4,0.00052,8.0,2,11.917,-3.39433,True,5.43635e-15,ok
Ek5.2e-4,0.00052,8.0,3,11.4875,-3.69838,True,7.59283e-16,ok
Ek5.2e-4,0.00052,8.0,4,11.61,-3.35104,True,1.18439e-14,ok
Ek5.2e-4,0.00052,8.0,5,12.0643,-2.46158,True,2.69091e-15,ok
Ek5.2e-4,0.00052,8.0,6,12.756,-1.15824,True,1.84685e-14,ok
Ek5.2e-4,0.00052,8.0,7,13.6466,0.383218,True,6.91302e-15,ok
Ek5.2e-4,0.00052,8.0,8,14.7404,1.97587,True,3.03407e-15,ok
Ek5.2e-4,0.00052,8.0,9,16.0686,3.47255,True,9.3714e-15,ok
Ek5.2e-4,0.00052,8.0,10,17.674,4.78268,True,3.80928e-15,ok
Ek5.2e-4,0.00052,8.0,11,19.6038,5.86363,True,6.68008e-15,ok
Ek5.2e-4,0.00052,8.0,12,21.9082,6.7076,True,6.24388e-15,ok
Ek5.2e-4,0.00052,8.0,13,24.639,7.32987,True,5.96489e-15,ok
