Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
2.2,8,87.2883,11.8764,True,1.17446e-14,ok
2.2,9,105.759,11.7658,True,2.30539e-14,ok
2.2,10,128.649,11.4448,True,2.72666e-14,ok
2.2,11,156.435,11.016,True,5.05226e-15,ok
2.2,12,189.62,10.5415,True,2.62163e-14,ok
2.2,13,228.737,10.0576,True,0.0,ok
2.2,14,274.351,9.58449,True,0.0,ok
2.2,15,327.055,9.1327,True,0.0,ok
2.4,1,47.4149,0.292954,True,6.13612e-15,ok
2.4,2,39.35,0.743704,True,3.68436e-15,ok
2.4,3,40.5369,3.21288,True,1.94826e-14,ok
2.4,4,43.9733,6.09448,True,6.1855e-15,ok
2.4,5,49.2,8.45373,True,1.48767e-14,ok
2.4,6,56.6243,10.0014,True,9.71709e-15,ok
2.4,7,66.7556,10.8081,True,4.53914e-14,ok
2.4,8,80.0691,11.072,True,1.8714e-14,ok
2.4,9,97.0021,10.9883,True,4.1891e-14,ok
2.4,10,117.982,10.7031,True,6.35912e-15,ok
2.4,11,143.448,10.3127,True,7.37966e-15,ok
2.4,12,173.862,9.87645,True,6.36239e-14,ok
2.4,13,209.716,9.429,True,9.13027e-14,ok
2.4,14,251.524,8.9899,True,4.59848e-14,ok
2.4,15,299.832,8.5695,True,3.66888e-14,ok
2.6,1,43.7553,0.270939,True,1.82558e-15,ok
2.6,2,36.3068,0.687827,True,4.83233e-15,ok
2.6,3,37.3824,2.97336,True,8.34301e-15,ok
2.6,4,40.5646,5.65204,True,1.24134e-14,ok
2.6,5,45.4148,7.86169,True,2.14433e-14,ok
2.6,6,52.2918,9.32639,True,6.03556e-15,ok
2.6,7,61.6587,10.1028,True,0.0,ok
2.6,8,73.9549,10.3698,True,2.08926e-14,ok
2.6,9,89.5865,10.3072,True,8.8462e-15,ok
2.6,10,108.95,10.0516,True,0.0,ok
2.6,11,132.454,9.6939,True,2.73865e-14,ok
2.6,12,160.525,9.29038,True,1.31759e-14,ok
2.6,13,193.617,8.87437,True,3.06023e-14,ok
2.6,14,232.206,8.46478,True,4.97189e-14,ok
2.6,15,276.794,8.07174,True,3.70713e-14,ok
2.8,1,40.6201,0.252002,True,9.58867e-16,ok
2.8,2,33.7005,0.639767,True,6.36182e-16,ok
2.8,3,34.6833,2.76716,True,4.67564e-15,ok
2.8,4,37.6461,5.26971,True,3.08308e-15,ok
2.8,5,42.1705,7.34741,True,2.24755e-14,ok
2.8,6,48.5757,8.737,True,5.29681e-15,ok
2.8,7,57.2861,9.48415,True,2.24693e-14,ok
2.8,8,68.7096,9.75149,True,6.5983e-15,ok
2.8,9,83.2258,9.70575,True,5.35997e-14,ok
2.8,10,101.205,9.47497,True,9.96704e-15,ok
2.8,11,123.027,9.14516,True,3.36589e-14,ok
2.8,12,149.09,8.76997,True,3.09538e-14,ok
2.8,13,179.815,8.38137,True,5.6543e-14,ok
2.8,14,215.644,7.99762,True,4.43825e-14,ok
2.8,15,257.045,7.62862,True,1.04992e-13,ok
3.0,1,37.9041,0.235541,True,5.4696e-15,ok
3.0,2,31.4433,0.597988,True,8.81349e-15,ok
3.0,3,32.3475,2.58777,True,2.60214e-15,ok
3.0,4,35.1193,4.93598,True,1.28485e-14,ok
3.0,5,39.3589,6.89647,True,2.37616e-14,ok
3.0,6,45.3531,8.21783,True,5.62323e-15,ok
3.0,7,53.4933,8.93698,True,3.32524e-14,ok
3.0,8,64.1602,9.20281,True,1.88053e-14,ok
3.0,9,77.7096,9.17062,True,3.50138e-15,ok
3.0,10,94.4891,8.96091,True,3.1202e-14,ok
3.0,11,114.854,8.65522,True,1.14359e-14,ok
3.0,12,139.177,8.30478,True,1.72286e-14,ok
3.0,13,167.851,7.94027,True,2.36241e-14,ok
3.0,14,201.289,7.57934,True,7.17505e-14,ok
