Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
5.0,7,203.27700811912288,-523.296020319805,True,6.40265e-06,ok
5.0,8,194.33499913868482,-564.4629977390476,True,7.59849e-07,ok
5.0,9,186.6439919711611,-601.6179759134834,True,8.34159e-06,ok
5.0,10,179.9640194981651,-635.3350664017602,True,2.48715e-05,ok
5.0,11,174.1170246106634,-666.0690905256415,True,3.56747e-05,ok
5.0,12,168.9660241314365,-694.1820950687713,True,3.92865e-05,ok
5.0,13,164.4009792630458,-719.9689118679447,True,3.80747e-05,ok
5.0,14,160.3400070739392,-743.6750312465701,True,1.41216e-05,ok
5.0,15,156.71097604556752,-765.5028907079018,True,5.1211e-05,ok
5.0,16,153.4600115315893,-785.624055785083,True,2.73986e-05,ok
5.0,17,150.5400048678197,-804.1830244724634,True,1.25068e-05,ok
5.0,18,147.9120137081276,-821.3050713208632,True,3.78882e-05,ok
5.0,19,145.54400377081987,-837.0960202315314,True,1.11626e-05,ok
5.0,20,143.4090113925373,-851.649062837714,True,3.59814e-05,ok
5.0,21,141.48300136765602,-865.0440077091862,True,4.59891e-06,ok
5.0,22,139.74499867968504,-877.3509923421732,True,4.6751e-06,ok
5.0,23,138.1789983517326,-888.6319902935363,True,6.2474e-06,ok
5.0,24,136.7700008077259,-898.9420048337436,True,3.1926e-06,ok
5.0,25,135.50399961831795,-908.3279978053283,True,1.4777e-06,ok
5.0,30,130.95800763515228,-942.7210479657496,True,3.92583e-05,ok
5.0,35,128.7140166885858,-958.7141043175069,True,0.000101604,ok
5.0,40,128.16299991609006,-958.4979994965403,True,5.7465e-07,ok
5.0,45,128.9279951223322,-943.318973172827,True,3.77135e-05,ok
5.0,50,130.75799959785977,-913.8739979222754,True,3.5555e-06,ok
5.0,55,133.47200001771333,-870.5320000726755,True,1.65523e-07,ok
5.0,60,136.92500001002603,-813.5060000322214,True,1.00702e-07,ok
5.0,65,140.9830017517564,-743.0170042535742,True,1.87419e-05,ok
5.0,70,145.5020000249513,-659.5770000350749,True,2.84924e-07,ok
5.0,75,150.3140516429756,-564.5030183586301,True,0.000629111,ok
5.0,80,155.24100000298145,-460.8319999980565,True,3.89251e-08,ok
5.0,85,160.177,-354.18,True,1.56717e-11,ok
5.0,90,165.2309999934928,-251.4220000130144,True,9.9112e-08,ok
5.0,95,170.694,-156.852,True,1.17964e-10,ok
5.0,100,176.831,-71.2808,True,9.90699e-12,ok
5.0,105,183.805,5.96581,True,2.02509e-13,ok
5.0,110,191.716,75.7572,True,4.76885e-12,ok
5.0,115,200.641,138.834,True,1.02484e-11,ok
5.0,120,210.648,195.795,True,7.51471e-12,ok
7.0,1,903.302,0.0,True,0.0,ok
7.0,2,206.57890160783677,-143.63093210054322,True,1.71934e-05,ok
7.0,3,189.02003475330108,-197.37003576883268,True,9.51368e-06,ok
7.0,4,176.91468604570125,-241.29650660295724,True,0.290116,ok
7.0,5,166.02093701345754,-284.49389202307015,True,3.0708e-05,ok
7.0,6,157.72001998535282,-320.6080398722997,True,1.25162e-05,ok
7.0,7,150.75203896237088,-352.9100890568477,True,3.14347e-05,ok
7.0,8,144.38000631766883,-412.20201805048237,True,5.36636e-06,ok
7.0,9,138.80399177970142,-439.3899747260392,True,8.11858e-06,ok
7.0,10,133.93100713818276,-463.99602141454824,True,7.94476e-06,ok
7.0,11,129.64300999506307,-486.36003607247204,True,1.29209e-05,ok
7.0,12,125.84500766737959,-506.75502955514406,True,1.11346e-05,ok
7.0,13,122.46600318675225,-525.405013051632,True,5.15249e-06,ok
7.0,14,119.44600660201387,-542.4940285351282,True,1.17825e-05,ok
7.0,15,116.7369973309224,-558.1779859873426,True,5.86219e-06,ok
7.0,16,114.30097077197952,-572.5848655511058,True,5.90673e-05,ok
7.0,17,112.10299497759733,-585.825969865584,True,1.39435e-05,ok
7.0,18,110.11799909222094,-597.9959945533257,True,2.70373e-06,ok
7.0,19,108.32199640683957,-609.1759775427473,True,1.12407e-05,ok
7.0,20,106.69599595597052,-619.4369747248157,True,1.30557e-05,ok
7.0,21,105.22200039864713,-628.8390022092314,True,1.20739e-06,ok
7.0,22,103.88700730765899,-637.4370414264894,True,2.35026e-05,ok
7.0,23,102.67700304351598,-645.2770175869948,True,1.03471e-05,ok
7.0,24,101.58200227279525,-652.400013367081,True,8.15074e-06,ok
7.0,25,100.5920002318037,-658.8440013835638,True,8.74441e-07,ok
7.0,30,96.951799857027,-681.8769990986484,True,6.71764e-07,ok
7.0,35,95.00160001166523,-691.5180000729368,True,6.54809e-08,ok
7.0,40,94.29150000894963,-689.4730000540577,True,5.81352e-08,ok
7.0,45,94.5410999976339,-676.7449999863293,True,1.76777e-08,ok
7.0,50,95.56359969351985,-653.9249984675993,True,2.45971e-06,ok
7.0,55,97.22470000228874,-621.3570000099173,True,2.04081e-08,ok
7.0,60,99.41789999436764,-579.2639999791394,True,5.37481e-08,ok
7.0,65,102.04600160185171,-527.8620041143253,True,1.6661e-05,ok
7.0,70,105.0050001741191,-467.57200027351195,True,1.94229e-06,ok
7.0,75,108.18090827692095,-399.39894496615256,True,0.00109049,ok
7.0,80,111.45299999920411,-325.58600000023876,True,1.0485e-08,ok
7.0,85,114.766,-250.159,True,8.1051e-11,ok
7.0,90,118.21899999847416,-177.7900000026355,True,2.26795e-08,ok
7.0,95,122.02,-111.163,True,3.14899e-11,ok
7.0,100,126.341,-50.6506,True,5.09127e-12,ok
7.0,105,131.287,4.25074,True,1.1294e-12,ok
7.0,110,136.919,54.1238,True,1.42693e-11,ok
7.0,115,143.285,99.4486,True,1.03282e-11,ok
7.0,120,150.431,140.606,True,1.30323e-12,ok
10.0,1,162.81647791058094,-61.884057411226806,True,0.00272559,ok
10.0,2,146.5820091664545,-101.34500611096966,True,1.55447e-06,ok
10.0,3,134.61098393460324,-139.55298393460325,True,3.97294e-06,ok
10.0,4,132.85954404583813,-150.6966878178893,True,0.00109726,ok
10.0,5,118.81802232345696,-201.66203708316382,True,1.04461e-05,ok
10.0,6,113.06897323013465,-227.4299464602693,True,1.96218e-05,ok
10.0,7,108.21773348963366,-250.471,True,1.74604e-05,ok
10.0,8,104.05397058965004,-271.1989257924282,True,2.43908e-05,ok
10.0,9,100.18600163934649,-312.7679946161793,True,1.48494e-06,ok
10.0,10,96.72541718796724,-330.2760565393659,True,1.80715e-05,ok
10.0,11,93.6657804342461,-346.1529304139311,True,1.18774e-05,ok
10.0,12,90.94579849971056,-360.5959942890112,True,1.99857e-06,ok
10.0,13,88.51621240488254,-373.7700480189001,True,1.80763e-05,ok
10.0,14,86.33730553396936,-385.8100237170115,True,9.25793e-06,ok
10.0,15,84.37649505711234,-396.82897786483557,True,8.87506e-06,ok
10.0,16,82.60709098322388,-406.92295783146017,True,1.76412e-05,ok
10.0,17,81.00669794560075,-416.1729900097784,True,4.35567e-06,ok
10.0,18,79.55629998256889,-424.64799991220633,True,3.98526e-08,ok
10.0,19,78.23999871431818,-432.4089914287879,True,2.4662e-06,ok
10.0,20,77.04398844733508,-439.50594223667537,True,3.39052e-05,ok
10.0,21,75.95669953111717,-445.9859973206696,True,1.3044e-06,ok
10.0,22,74.96780023199106,-451.88700129191506,True,6.89522e-07,ok
10.0,23,74.06838657281703,-457.24492327324026,True,4.3758e-05,ok
10.0,24,73.25088298435614,-462.0889027677494,True,6.04702e-05,ok
10.0,25,72.50850276022423,-466.44701621036864,True,9.66149e-06,ok
10.0,30,69.73409992567164,-481.6889995595357,True,3.26583e-07,ok
10.0,35,68.16870006776819,-487.4380004184961,True,3.57787e-07,ok
10.0,40,67.48989987232412,-484.96799921430227,True,7.60141e-07,ok
10.0,45,67.49529822821758,-475.040989875529,True,1.2658e-05,ok
10.0,50,68.05029991149453,-458.12099953144167,True,6.88801e-07,ok
10.0,55,69.0583,-434.49,True,8.12241e-10,ok
10.0,60,70.44299999745576,-404.3359999915192,True,2.31834e-08,ok
10.0,65,72.13529726269495,-367.8389921791284,True,2.92289e-05,ok
10.0,70,74.06319998719216,-325.3149999743843,True,1.50006e-07,ok
